INSCRICAO;FAIXA_ETARIA;SEXO;ESTADO_CIVIL;COR_RACA;NACIONALIDADE;ESCOLA;ENSINO;MUNICIPIO_ESC;UF_ESC;DEPENDENCIA_ADM_ESC;LOCALIZACAO_ESC;SIT_FUNC_ESC;MUNICIPIO_PROVA;NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;LINGUA;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;NOTA_FINAL
210060511616;22 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;466.5;416.1;469.3;424.4;Espanhol;100.0;40.0;40.0;100.0;40.0;320.0;419.26000000000005
210061482977;18 anos;M;0;Branca;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;556.3;604.9;535.8;537.2;Inglês;120.0;140.0;120.0;140.0;120.0;640.0;574.8399999999999
210060023987;21 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;423.3;442.9;456.2;409.3;Inglês;100.0;120.0;100.0;120.0;80.0;520.0;450.34
210061037884;18 anos;M;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;460.6;547.5;516.5;510.0;Espanhol;120.0;120.0;140.0;120.0;100.0;600.0;526.92
210060575591;17 anos;F;1;Branca;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;514.9;537.6;536.7;445.3;Inglês;160.0;160.0;160.0;180.0;180.0;840.0;574.9
210058463902;21 anos;F;1;Preta;Naturalizado(a);Não respondeu;;;;;;;Macapá;338.1;354.6;453.2;348.1;Espanhol;80.0;120.0;100.0;80.0;0.0;380.0;374.8
210059033082;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;392.5;420.1;421.3;384.8;Espanhol;80.0;120.0;100.0;120.0;0.0;420.0;407.74
210058580581;19 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;481.9;505.4;490.3;521.6;Espanhol;120.0;120.0;120.0;120.0;40.0;520.0;503.84
210058255557;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;327.3;479.9;429.2;550.0;Espanhol;160.0;200.0;160.0;180.0;200.0;900.0;537.28
210060953430;26-30 anos;F;0;Branca;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;410.6;410.0;439.4;385.1;Espanhol;120.0;120.0;120.0;120.0;0.0;480.0;425.02
210060743199;21 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;410.7;466.1;420.8;385.4;Espanhol;120.0;120.0;120.0;120.0;100.0;580.0;452.6
210058580595;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;517.2;566.7;563.3;596.7;Espanhol;120.0;120.0;120.0;120.0;100.0;580.0;564.78
210059349312;23 anos;F;0;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;456.8;408.8;322.1;583.9;Espanhol;160.0;120.0;120.0;120.0;100.0;620.0;478.32
210059344325;19 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Santana;AP;Federal;Urbana;Ativa;Santana;567.1;588.3;508.4;521.6;Espanhol;160.0;200.0;180.0;180.0;200.0;920.0;621.08
210060438161;18 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;553.6;575.0;533.2;534.1;Inglês;120.0;120.0;80.0;120.0;120.0;560.0;551.1800000000001
210060440420;17 anos;M;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Macapá;494.5;428.7;484.7;461.4;Inglês;100.0;200.0;120.0;140.0;60.0;620.0;497.86
210059566807;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;499.0;484.1;446.0;368.4;Espanhol;100.0;180.0;120.0;100.0;80.0;580.0;475.5
210058829459;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;494.0;573.9;575.5;510.7;Espanhol;120.0;180.0;140.0;120.0;120.0;680.0;566.8199999999999
210060055004;19 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;423.0;438.5;450.2;451.5;Inglês;120.0;160.0;120.0;120.0;80.0;600.0;472.64
210059694957;20 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;404.3;364.7;403.0;357.9;Espanhol;100.0;40.0;40.0;120.0;0.0;300.0;365.98
210060913072;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;467.6;488.5;500.2;476.9;Espanhol;100.0;80.0;80.0;100.0;20.0;380.0;462.64
210060600591;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Laranjal do Jari;458.3;399.4;496.4;407.8;Espanhol;160.0;200.0;200.0;180.0;200.0;940.0;540.3799999999999
210060551179;19 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;460.2;581.1;552.7;582.1;Espanhol;120.0;120.0;120.0;120.0;160.0;640.0;563.22
210061178794;17 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Federal;Urbana;Ativa;Macapá;632.8;679.9;731.2;727.6;Inglês;140.0;180.0;120.0;120.0;100.0;660.0;686.3
210060318279;36-40 anos;M;0;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;553.2;583.5;575.8;640.7;Inglês;120.0;160.0;100.0;60.0;0.0;440.0;558.64
210059172097;18 anos;F;1;Branca;Naturalizado(a);Pública;Especial/Substitutiva;;;;;;Macapá;408.3;502.9;480.0;398.1;Espanhol;100.0;140.0;100.0;140.0;60.0;540.0;465.86
210061227173;24 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;570.9;607.7;579.0;642.5;Inglês;140.0;120.0;120.0;120.0;0.0;500.0;580.02
210058667036;17 anos;F;1;Parda;Brasileiro(a);Privada;Regular;;;;;;Macapá;611.8;586.7;590.0;587.8;Inglês;160.0;180.0;140.0;160.0;160.0;800.0;635.26
210060600590;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;428.4;556.0;445.9;469.1;Espanhol;80.0;100.0;80.0;100.0;40.0;400.0;459.88
210059882776;21 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;521.9;512.0;595.3;497.2;Inglês;100.0;120.0;120.0;120.0;100.0;560.0;537.28
210058434732;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Macapá;402.8;391.2;544.7;482.1;Espanhol;120.0;120.0;120.0;120.0;120.0;600.0;484.16
210060708525;24 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;489.2;518.5;522.2;359.9;Espanhol;140.0;120.0;140.0;120.0;100.0;620.0;501.96000000000004
210058389072;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;673.0;640.4;675.9;860.4;Inglês;140.0;200.0;180.0;180.0;200.0;900.0;749.94
210061499937;21 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;361.0;467.7;460.6;360.8;Espanhol;120.0;100.0;80.0;120.0;60.0;480.0;426.0200000000001
210059316190;31-35 anos;M;0;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;554.3;586.2;556.9;602.8;Espanhol;120.0;160.0;160.0;160.0;120.0;720.0;604.04
210061321363;23 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;491.6;538.7;551.5;454.3;Inglês;120.0;160.0;120.0;120.0;160.0;680.0;543.22
210060641016;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;404.5;444.1;435.2;346.9;Espanhol;120.0;120.0;80.0;100.0;40.0;460.0;418.14
210060560091;31-35 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;396.3;551.0;536.1;507.8;Espanhol;120.0;140.0;100.0;80.0;40.0;480.0;494.23999999999995
210061375236;17 anos;F;1;Branca;Naturalizado(a);Pública;Regular;;;;;;Macapá;426.5;409.3;484.5;390.6;Espanhol;160.0;200.0;180.0;200.0;200.0;940.0;530.1800000000001
210060227912;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;471.9;513.1;425.6;455.8;Inglês;120.0;120.0;100.0;160.0;100.0;600.0;493.2799999999999
210060988196;31-35 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;589.6;685.1;567.2;599.2;Espanhol;140.0;160.0;120.0;140.0;100.0;660.0;620.22
210059333941;21 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;491.2;545.3;510.6;502.1;Espanhol;140.0;200.0;180.0;200.0;200.0;920.0;593.8399999999999
210061575175;18 anos;F;1;Preta;Brasileiro(a);Pública;Regular;;;;;;Macapá;487.8;551.3;541.0;533.1;Espanhol;120.0;140.0;120.0;120.0;100.0;600.0;542.64
210060860937;31-35 anos;M;0;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;576.0;590.0;565.8;635.8;Espanhol;140.0;120.0;120.0;120.0;100.0;600.0;593.52
210059651152;20 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;625.3;638.3;621.2;782.9;Inglês;160.0;180.0;160.0;160.0;120.0;780.0;689.54
210058857615;23 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;535.1;317.9;325.3;357.5;Espanhol;80.0;40.0;40.0;80.0;40.0;280.0;363.15999999999997
210060070454;18 anos;F;0;Parda;Brasileiro(a);Privada;Regular;;;;;;Laranjal do Jari;437.8;476.1;366.0;343.6;Espanhol;120.0;40.0;40.0;120.0;40.0;360.0;396.7
210060437991;19 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;573.2;604.5;614.8;654.1;Inglês;120.0;140.0;120.0;120.0;140.0;640.0;617.3199999999999
210060550958;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Federal;Urbana;Ativa;Santana;576.1;579.5;606.3;557.4;Inglês;180.0;200.0;200.0;200.0;200.0;980.0;659.8599999999999
210061298530;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Laranjal do Jari;345.6;317.2;357.8;542.5;Espanhol;100.0;80.0;80.0;80.0;80.0;420.0;396.62
210058354610;17 anos;M;1;Parda;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;515.1;535.1;497.0;506.5;Inglês;120.0;180.0;140.0;120.0;140.0;700.0;550.74
210058074658;18 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;693.4;670.6;667.0;769.9;Espanhol;160.0;200.0;180.0;200.0;180.0;920.0;744.1800000000001
210061501412;25 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;405.1;465.4;518.1;443.3;Espanhol;120.0;120.0;100.0;120.0;0.0;460.0;458.37999999999994
210058667098;36-40 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;444.0;467.9;375.2;387.4;Espanhol;100.0;140.0;120.0;120.0;140.0;620.0;458.9
210058086941;19 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;503.5;513.0;469.3;355.9;Espanhol;120.0;120.0;100.0;120.0;140.0;600.0;488.34
210060806756;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;532.1;641.9;564.7;545.8;Espanhol;120.0;160.0;120.0;120.0;80.0;600.0;576.9
210061139921;22 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;448.5;498.3;517.6;462.3;Espanhol;100.0;60.0;60.0;100.0;20.0;340.0;453.34
210058714723;17 anos;M;1;Branca;Brasileiro(a);Privada;Regular;Santana;AP;Privada;Urbana;Ativa;Santana;404.0;384.4;472.3;508.8;Espanhol;120.0;120.0;100.0;120.0;100.0;560.0;465.9
210060814530;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;554.0;477.1;601.8;513.0;Inglês;120.0;180.0;140.0;120.0;100.0;660.0;561.18
210060380171;22 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;422.3;443.7;471.3;407.1;Espanhol;100.0;120.0;120.0;120.0;0.0;460.0;440.88
210058424927;20 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;533.1;514.3;338.5;415.8;Inglês;100.0;120.0;100.0;120.0;80.0;520.0;464.34
210059682368;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;544.0;592.8;530.3;505.7;Espanhol;100.0;80.0;60.0;100.0;0.0;340.0;502.55999999999995
